id,arrest,beat,block,case_number,community_area,date,description,district,domestic,fbi_code,id,iucr,latitude,location,location_description,longitude,primary_type,updated_on,ward,x_coordinate,y_coordinate,year,c_tract
6027,False,0712,057XX S SANGAMON ST,JB331367,68,2018-07-02T00:25:00.000,AGGRAVATED OF A SENIOR CITIZEN,007,True,04B,11366330,0495,41.790065983,"{'type': 'Point', 'coordinates': [-87.648696249, 41.790065983]}",RESIDENCE,-87.648696249,BATTERY,2018-07-09T16:19:49.000,16,1170954,1866834,2018,8347002011
6028,True,0735,070XX S ASHLAND AVE,JB332672,67,2018-07-02T19:47:00.000,FALSE/STOLEN/ALTERED TRP,007,False,26,11367317,502P,41.766274325,"{'type': 'Point', 'coordinates': [-87.66382789, 41.766274325]}",PARKING LOT/GARAGE(NON.RESID.),-87.66382789,OTHER OFFENSE,2018-07-09T16:19:49.000,17,1166895,1858132,2018,6716002019
6029,False,0725,066XX S HERMITAGE AVE,JB333153,67,2018-07-02T17:30:00.000,FROM BUILDING,007,False,06,11367815,0890,41.773399248,"{'type': 'Point', 'coordinates': [-87.667731407, 41.773399248]}",RESIDENCE PORCH/HALLWAY,-87.667731407,THEFT,2018-07-09T16:19:49.000,15,1165810,1860720,2018,6715001006
6030,False,0732,007XX W 71ST ST,JB331466,68,2018-07-02T03:20:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,007,False,04B,11366445,0420,41.765232444,"{'type': 'Point', 'coordinates': [-87.642662948, 41.765232444]}",APARTMENT,-87.642662948,BATTERY,2018-07-09T16:19:49.000,6,1172672,1857798,2018,6812001008
6031,False,0712,061XX S GREEN ST,JB331825,68,2018-07-02T11:20:00.000,TELEPHONE THREAT,007,False,26,11367825,2820,41.783036069,"{'type': 'Point', 'coordinates': [-87.646098128, 41.783036069]}",RESIDENCE,-87.646098128,OTHER OFFENSE,2018-07-09T16:19:49.000,16,1171683,1864278,2018,8348002009
6032,False,0732,072XX S HALSTED ST,JB331548,68,2018-07-02T07:00:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11366569,0486,41.76238846,"{'type': 'Point', 'coordinates': [-87.644342863, 41.76238846]}",STREET,-87.644342863,BATTERY,2018-07-09T16:19:49.000,17,1172222,1856758,2018,6814001004
6033,True,0733,069XX S ABERDEEN ST,JB332828,68,2018-07-02T21:25:00.000,SIMPLE,007,False,08B,11367501,0460,41.767998165,"{'type': 'Point', 'coordinates': [-87.651764512, 41.767998165]}",RESIDENCE PORCH/HALLWAY,-87.651764512,BATTERY,2018-07-29T15:52:45.000,17,1170181,1858786,2018,6811003003
6034,True,0715,016XX W 57TH ST,JB332742,67,2018-07-02T20:17:00.000,TO LAND,007,False,26,11367318,1330,41.790377559,"{'type': 'Point', 'coordinates': [-87.665260277, 41.790377559]}",STREET,-87.665260277,CRIMINAL TRESPASS,2018-07-09T16:19:49.000,15,1166436,1866912,2018,6703001006
6035,False,0711,060XX S HALSTED ST,JB332769,68,2018-07-02T20:55:00.000,SIMPLE,007,True,08B,11367332,0460,41.78386859,"{'type': 'Point', 'coordinates': [-87.644890262, 41.78386859]}",SIDEWALK,-87.644890262,BATTERY,2018-07-09T16:19:49.000,16,1172010,1864584,2018,8348001002
6036,False,0734,073XX S ASHLAND AVE,JB332225,67,2018-07-02T15:10:00.000,STRONGARM - NO WEAPON,007,False,03,11367131,0320,41.76002733,"{'type': 'Point', 'coordinates': [-87.663661918, 41.76002733]}",PARKING LOT/GARAGE(NON.RESID.),-87.663661918,ROBBERY,2018-07-09T16:19:49.000,17,1166958,1855856,2018,6720001009
6037,True,0722,068XX S NORMAL BLVD,JB331490,68,2018-07-02T01:30:00.000,UNLAWFUL ENTRY,007,False,05,11366479,0620,41.770469009,"{'type': 'Point', 'coordinates': [-87.637280329, 41.770469009]}",APARTMENT,-87.637280329,BURGLARY,2018-07-09T16:19:49.000,6,1174125,1859718,2018,6812003013
6038,False,0735,069XX S HOYNE AVE,JB331423,67,2018-07-02T01:45:00.000,AGGRAVATED: HANDGUN,007,False,04A,11366378,051A,41.767225694,"{'type': 'Point', 'coordinates': [-87.676028265, 41.767225694]}",STREET,-87.676028265,ASSAULT,2018-07-09T16:19:49.000,17,1163564,1858453,2018,6715002010
6039,True,0723,007XX W 66TH PL,JB331385,68,2018-07-02T00:12:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,11366364,143A,41.773402365,"{'type': 'Point', 'coordinates': [-87.643601785, 41.773402365]}",STREET,-87.643601785,WEAPONS VIOLATION,2018-07-09T16:19:49.000,6,1172392,1860773,2018,6809001023
6040,False,0722,002XX W 63RD ST,JB331444,68,2018-07-02T02:30:00.000,SIMPLE,007,False,08B,11366443,0460,41.779960201,"{'type': 'Point', 'coordinates': [-87.632099778, 41.779960201]}",GAS STATION,-87.632099778,BATTERY,2018-07-09T16:19:49.000,20,1175510,1863188,2018,8346003050
6041,False,0723,063XX S SANGAMON ST,JB332852,68,2018-07-02T11:15:00.000,$500 AND UNDER,007,False,06,11367532,0820,41.778612298,"{'type': 'Point', 'coordinates': [-87.648400132, 41.778612298]}",APARTMENT,-87.648400132,THEFT,2018-07-09T16:19:49.000,16,1171068,1862661,2018,6810004008
6042,False,0725,067XX S JUSTINE ST,JB332965,67,2018-07-02T23:45:00.000,HARASSMENT BY TELEPHONE,007,False,26,11367505,2825,41.771476914,"{'type': 'Point', 'coordinates': [-87.662784003, 41.771476914]}",RESIDENCE,-87.662784003,OTHER OFFENSE,2018-07-09T16:19:49.000,17,1167165,1860030,2018,6716003011
6043,False,0723,009XX W 63RD ST,JB331975,68,2018-07-02T13:00:00.000,FROM BUILDING,007,False,06,11366814,0890,41.779704696,"{'type': 'Point', 'coordinates': [-87.647508582, 41.779704696]}",APARTMENT,-87.647508582,THEFT,2018-07-09T16:19:49.000,16,1171308,1863061,2018,6810004002
6044,False,0713,061XX S RACINE AVE,JB331398,67,2018-07-02T01:15:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11366358,0486,41.78279012,"{'type': 'Point', 'coordinates': [-87.65458144, 41.78279012]}",SIDEWALK,-87.65458144,BATTERY,2018-07-09T16:19:49.000,16,1169370,1864170,2018,6806002018
6045,False,0713,057XX S THROOP ST,JB332409,67,2018-07-02T17:30:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11367286,0486,41.789962651,"{'type': 'Point', 'coordinates': [-87.657197315, 41.789962651]}",STREET,-87.657197315,BATTERY,2018-07-09T16:19:49.000,16,1168636,1866778,2018,6701002014
6046,False,0733,069XX S MAY ST,JB331620,68,2018-07-02T00:15:00.000,FROM BUILDING,007,False,06,11366632,0890,41.767736388,"{'type': 'Point', 'coordinates': [-87.65297329, 41.767736388]}",APARTMENT,-87.65297329,THEFT,2018-07-09T16:19:49.000,17,1169852,1858688,2018,6811005011
6047,False,0726,020XX W MARQUETTE RD,JB332250,67,2018-07-02T15:30:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11367015,0486,41.772070077,"{'type': 'Point', 'coordinates': [-87.67423383, 41.772070077]}",STREET,-87.67423383,BATTERY,2018-07-09T16:19:49.000,15,1164040,1860222,2018,6714002004
6048,True,0725,068XX S JUSTINE ST,JB331813,67,2018-07-02T11:03:00.000,POSS: HEROIN(WHITE),007,False,18,11366718,2024,41.769712054,"{'type': 'Point', 'coordinates': [-87.662736398, 41.769712054]}",SIDEWALK,-87.662736398,NARCOTICS,2018-07-09T16:19:49.000,17,1167183,1859387,2018,6716003014
6049,False,0725,064XX S BISHOP ST,JB332511,67,2018-07-02T17:58:00.000,AGGRAVATED: HANDGUN,007,True,04A,11367187,051A,41.776749052,"{'type': 'Point', 'coordinates': [-87.660496378, 41.776749052]}",STREET,-87.660496378,ASSAULT,2018-07-09T16:19:49.000,17,1167774,1861956,2018,6711001020
6050,True,0714,059XX S HERMITAGE AVE,JB332737,67,2018-07-02T19:24:00.000,MANU/DELIVER:CRACK,007,False,18,11367436,2017,41.785766649,"{'type': 'Point', 'coordinates': [-87.668010507, 41.785766649]}",RESIDENCE,-87.668010507,NARCOTICS,2018-07-09T16:19:49.000,15,1165699,1865226,2018,6707001005
6051,False,0713,057XX S JUSTINE ST,JB333796,67,2018-07-02T15:00:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11368362,0486,41.789784017,"{'type': 'Point', 'coordinates': [-87.663242294, 41.789784017]}",RESIDENTIAL YARD (FRONT/BACK),-87.663242294,BATTERY,2018-07-09T16:19:49.000,16,1166988,1866700,2018,6702001029
6052,True,0725,068XX S ASHLAND AVE,JB332578,67,2018-07-02T18:51:00.000,THEFT OF LOST/MISLAID PROP,007,False,11,11367171,1220,41.769526997,"{'type': 'Point', 'coordinates': [-87.663944366, 41.769526997]}",SIDEWALK,-87.663944366,DECEPTIVE PRACTICE,2018-07-09T16:19:49.000,17,1166854,1859317,2018,6716003016
6053,False,0713,062XX S ASHLAND AVE,JB332903,67,2018-07-02T22:54:00.000,AGGRAVATED: HANDGUN,007,False,04B,11367513,041A,41.780445554,"{'type': 'Point', 'coordinates': [-87.664245127, 41.780445554]}",STREET,-87.664245127,BATTERY,2018-07-09T16:19:49.000,16,1166741,1863295,2018,6707002014
6054,False,0732,069XX S EGGLESTON AVE,JB331378,68,2018-07-02T00:02:00.000,SIMPLE,007,True,08A,11366480,0580,41.768276846,"{'type': 'Point', 'coordinates': [-87.636010033, 41.768276846]}",RESIDENCE,-87.636010033,STALKING,2018-07-09T16:19:49.000,6,1174478,1858922,2018,6812003021
6055,False,0723,063XX S SANGAMON ST,JB332718,68,2018-07-02T20:00:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11367448,0486,41.778658948,"{'type': 'Point', 'coordinates': [-87.648399635, 41.778658948]}",RESIDENCE,-87.648399635,BATTERY,2018-07-09T16:19:49.000,16,1171068,1862678,2018,6810004007
6056,True,0733,070XX S GREEN ST,JB370916,68,2018-07-29T22:58:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,11396527,143A,41.766249377,"{'type': 'Point', 'coordinates': [-87.645665154, 41.766249377]}",RESIDENCE PORCH/HALLWAY,-87.645665154,WEAPONS VIOLATION,2018-08-05T15:55:07.000,17,1171850,1858162,2018,6811002014
6057,True,0726,020XX W 68TH PL,JB333007,67,2018-07-03T00:51:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,11367601,143A,41.769344087,"{'type': 'Point', 'coordinates': [-87.674554997, 41.769344087]}",STREET,-87.674554997,WEAPONS VIOLATION,2018-07-10T16:03:21.000,17,1163960,1859228,2018,6714002018
6058,False,0725,066XX S LAFLIN ST,JB333154,67,2018-07-03T08:00:00.000,TO PROPERTY,007,False,14,11367823,1310,41.773237388,"{'type': 'Point', 'coordinates': [-87.66161088, 41.773237388]}",APARTMENT,-87.66161088,CRIMINAL DAMAGE,2018-07-10T16:03:21.000,17,1167480,1860674,2018,6716003000
6059,False,0735,020XX W 69TH PL,JB339162,67,2018-07-03T07:56:00.000,HARASSMENT BY TELEPHONE,007,False,26,11372224,2825,41.767525954,"{'type': 'Point', 'coordinates': [-87.67430967, 41.767525954]}",RESIDENCE,-87.67430967,OTHER OFFENSE,2018-07-11T15:52:51.000,17,1164032,1858566,2018,6715002011
6060,False,0732,071XX S STEWART AVE,JB213726,68,2018-04-05T14:00:00.000,OVER $500,007,False,06,11277621,0810,41.764478693,"{'type': 'Point', 'coordinates': [-87.63464728, 41.764478693]}",APARTMENT,-87.63464728,THEFT,2018-05-04T15:51:04.000,6,1174861,1857541,2018,6813002000
6061,True,0715,016XX W 59TH ST,JB334027,67,2018-07-03T17:51:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,11368501,143A,41.786742732,"{'type': 'Point', 'coordinates': [-87.664549996, 41.786742732]}",RESTAURANT,-87.664549996,WEAPONS VIOLATION,2018-07-10T16:03:21.000,15,1166640,1865589,2018,6707001000
6062,False,0713,059XX S ASHLAND AVE,JB334178,67,2018-07-03T19:27:00.000,RETAIL THEFT,007,False,06,11368425,0860,41.786291714,"{'type': 'Point', 'coordinates': [-87.664386014, 41.786291714]}",GAS STATION,-87.664386014,THEFT,2018-07-10T16:03:21.000,15,1166686,1865425,2018,6707001000
6063,False,0225,001XX W GARFIELD BLVD,JB334147,68,2018-07-03T19:00:00.000,DOMESTIC BATTERY SIMPLE,002,True,08B,11368417,0486,41.794213951,"{'type': 'Point', 'coordinates': [-87.629843136, 41.794213951]}",SIDEWALK,-87.629843136,BATTERY,2018-07-10T16:03:21.000,3,1176083,1868387,2018,8346004001
6064,False,0722,005XX W 65TH ST,JB334316,68,2018-07-03T21:25:00.000,STRONGARM - NO WEAPON,007,True,03,11368692,0320,41.776198773,"{'type': 'Point', 'coordinates': [-87.637680313, 41.776198773]}",SIDEWALK,-87.637680313,ROBBERY,2018-07-10T16:03:21.000,20,1173999,1861805,2018,6809004020
6065,False,0732,007XX W 71ST ST,JB214382,68,2018-04-06T22:29:00.000,TO RESIDENCE,007,True,26,11278111,1365,41.765232444,"{'type': 'Point', 'coordinates': [-87.642662948, 41.765232444]}",APARTMENT,-87.642662948,CRIMINAL TRESPASS,2018-05-04T15:51:04.000,6,1172672,1857798,2018,6812001008
6066,True,0712,056XX S RACINE AVE,JB334310,68,2018-07-03T21:16:00.000,MANU/DEL:CANNABIS OVER 10 GMS,007,False,18,11368608,1822,41.791891563,"{'type': 'Point', 'coordinates': [-87.654815464, 41.791891563]}",STREET,-87.654815464,NARCOTICS,2018-07-10T16:03:21.000,16,1169280,1867486,2018,6805001010
6067,False,0714,020XX W 62ND ST,JB213877,67,2018-04-06T14:15:00.000,PRO EMP HANDS NO/MIN INJURY,007,False,08B,11277745,0484,41.781142124,"{'type': 'Point', 'coordinates': [-87.675567181, 41.781142124]}","SCHOOL, PUBLIC, GROUNDS",-87.675567181,BATTERY,2018-05-04T15:51:04.000,15,1163651,1863525,2018,6705001047
6068,False,0713,013XX W 57TH ST,JB335036,67,2018-07-03T12:00:00.000,$500 AND UNDER,007,False,06,11369179,0820,41.790464797,"{'type': 'Point', 'coordinates': [-87.659054859, 41.790464797]}",SIDEWALK,-87.659054859,THEFT,2018-07-10T16:03:21.000,16,1168128,1866957,2018,6701002018
6069,False,0715,057XX S HOYNE AVE,JB334297,67,2018-07-03T21:20:00.000,$500 AND UNDER,007,False,06,11368552,0820,41.789304119,"{'type': 'Point', 'coordinates': [-87.676609489, 41.789304119]}",RESIDENTIAL YARD (FRONT/BACK),-87.676609489,THEFT,2018-07-10T16:03:21.000,15,1163344,1866497,2018,6705001016
6070,False,0733,072XX S GREEN ST,JB335143,68,2018-07-03T17:00:00.000,TO PROPERTY,007,False,14,11369230,1310,41.762779972,"{'type': 'Point', 'coordinates': [-87.645562915, 41.762779972]}",RESIDENCE,-87.645562915,CRIMINAL DAMAGE,2018-07-10T16:03:21.000,17,1171888,1856898,2018,6814001014
6071,True,0713,061XX S ASHLAND AVE,JB333249,67,2018-07-03T08:51:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,11368051,143A,41.782155486,"{'type': 'Point', 'coordinates': [-87.664286014, 41.782155486]}",STREET,-87.664286014,WEAPONS VIOLATION,2018-07-10T16:03:21.000,15,1166725,1863918,2018,6707002000
6072,False,0734,013XX W 71ST ST,JB334266,67,2018-07-03T20:42:00.000,FORCIBLE ENTRY,007,False,05,11368586,0610,41.764992865,"{'type': 'Point', 'coordinates': [-87.658221973, 41.764992865]}",RESIDENCE,-87.658221973,BURGLARY,2018-07-10T16:03:21.000,17,1168428,1857677,2018,8349001008
6073,True,0713,056XX S BISHOP ST,JB333218,67,2018-07-03T08:01:00.000,POSS: CRACK,007,False,18,11367794,2027,41.791600653,"{'type': 'Point', 'coordinates': [-87.660880139, 41.791600653]}",RESIDENCE,-87.660880139,NARCOTICS,2018-07-10T16:03:21.000,16,1167627,1867367,2018,6702001022
6074,False,0726,066XX S DAMEN AVE,JB333324,67,2018-07-03T10:20:00.000,SIMPLE,007,True,08A,11368143,0560,41.772901454,"{'type': 'Point', 'coordinates': [-87.673730413, 41.772901454]}",RESIDENCE,-87.673730413,ASSAULT,2018-07-10T16:03:21.000,15,1164175,1860526,2018,6714002000
6075,True,0712,009XX W 58TH ST,JB334196,68,2018-07-03T19:00:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,11368600,143A,41.788787147,"{'type': 'Point', 'coordinates': [-87.649157215, 41.788787147]}",RESIDENCE,-87.649157215,WEAPONS VIOLATION,2018-07-10T16:03:21.000,16,1170832,1866367,2018,8347002011
6076,True,0724,063XX S RACINE AVE,JB334116,68,2018-07-03T18:45:00.000,POSS: SYNTHETIC DRUGS,007,False,18,11368358,2028,41.778969503,"{'type': 'Point', 'coordinates': [-87.654486077, 41.778969503]}",SIDEWALK,-87.654486077,NARCOTICS,2018-07-10T16:03:21.000,16,1169407,1862778,2018,8349002013
6077,True,0732,071XX S UNION AVE,JB334407,68,2018-07-03T22:40:00.000,UNLAWFUL USE/SALE AIR RIFLE,007,False,15,11368639,2900,41.764421514,"{'type': 'Point', 'coordinates': [-87.641524348, 41.764421514]}",STREET,-87.641524348,WEAPONS VIOLATION,2018-07-10T16:03:21.000,6,1172985,1857505,2018,6813002011
6078,False,0713,061XX S BISHOP ST,JB333368,67,2018-07-03T03:00:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11368144,0486,41.782466265,"{'type': 'Point', 'coordinates': [-87.660641936, 41.782466265]}",STREET,-87.660641936,BATTERY,2018-07-10T16:03:21.000,16,1167718,1864039,2018,6708001014
6079,True,0713,014XX W 62ND ST,JB334163,67,2018-07-03T19:05:00.000,POSS: PCP,007,False,18,11368499,2026,41.781350176,"{'type': 'Point', 'coordinates': [-87.660316287, 41.781350176]}",SIDEWALK,-87.660316287,NARCOTICS,2018-07-10T16:03:21.000,16,1167810,1863633,2018,6708001017
6080,False,0724,063XX S MORGAN ST,JB333630,68,2018-07-03T14:00:00.000,OVER $500,007,False,06,11368097,0810,41.779220641,"{'type': 'Point', 'coordinates': [-87.649632877, 41.779220641]}",STREET,-87.649632877,THEFT,2018-07-10T16:03:21.000,16,1170730,1862880,2018,6810004009
6081,False,0726,065XX S WOLCOTT AVE,JB334910,67,2018-07-03T18:00:00.000,FORCIBLE ENTRY,007,False,05,11369051,0610,41.775190415,"{'type': 'Point', 'coordinates': [-87.671382653, 41.775190415]}",RESIDENCE,-87.671382653,BURGLARY,2018-07-10T16:03:21.000,15,1164809,1861365,2018,6713001024
6082,False,0735,072XX S MARSHFIELD AVE,JB332974,67,2018-07-03T00:02:00.000,TO PROPERTY,007,False,14,11367528,1310,41.762323665,"{'type': 'Point', 'coordinates': [-87.664964904, 41.762323665]}",RESIDENCE,-87.664964904,CRIMINAL DAMAGE,2018-07-10T16:03:21.000,17,1166596,1856690,2018,6720001007
6083,False,0726,063XX S WOLCOTT AVE,JB334740,67,2018-07-03T20:30:00.000,FORCIBLE ENTRY,007,False,05,11368895,0610,41.778736614,"{'type': 'Point', 'coordinates': [-87.671481839, 41.778736614]}",RESIDENCE-GARAGE,-87.671481839,BURGLARY,2018-07-10T16:03:21.000,15,1164772,1862657,2018,6713001006
6084,False,0711,005XX W 61ST ST,JB334195,68,2018-07-03T18:50:00.000,FROM BUILDING,007,False,06,11368420,0890,41.78349009,"{'type': 'Point', 'coordinates': [-87.638543812, 41.78349009]}",APARTMENT,-87.638543812,THEFT,2018-07-10T16:03:21.000,20,1173742,1864460,2018,8346002015
6085,True,0725,064XX S MARSHFIELD AVE,JB334489,67,2018-07-03T23:25:00.000,MANU/DEL:CANNABIS OVER 10 GMS,007,False,18,11368690,1822,41.776791459,"{'type': 'Point', 'coordinates': [-87.665412296, 41.776791459]}",RESIDENCE,-87.665412296,NARCOTICS,2018-07-10T16:03:21.000,15,1166433,1861961,2018,6712001005
6086,False,0715,056XX S DAMEN AVE,JB333827,67,2018-07-03T16:15:00.000,RETAIL THEFT,007,False,06,11368283,0860,41.791546289,"{'type': 'Point', 'coordinates': [-87.674228701, 41.791546289]}",DEPARTMENT STORE,-87.674228701,THEFT,2018-07-10T16:03:21.000,15,1163987,1867319,2018,6704001026
6087,False,0724,065XX S MAY ST,JB333667,68,2018-07-03T10:45:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,007,False,11,11368105,1154,41.77540242,"{'type': 'Point', 'coordinates': [-87.653178232, 41.77540242]}",APARTMENT,-87.653178232,DECEPTIVE PRACTICE,2018-07-10T16:03:21.000,17,1169774,1861481,2018,6810001011
6088,False,0711,057XX S EMERALD AVE,JB334662,68,2018-07-03T18:30:00.000,SIMPLE,007,True,08A,11368841,0560,41.789954536,"{'type': 'Point', 'coordinates': [-87.64382774, 41.789954536]}",RESIDENCE,-87.64382774,ASSAULT,2018-07-10T16:03:21.000,20,1172282,1866804,2018,8347003025
6089,True,0735,070XX S ASHLAND AVE,JB333581,67,2018-07-03T13:15:00.000,RETAIL THEFT,007,False,06,11368146,0860,41.765997125,"{'type': 'Point', 'coordinates': [-87.66382344, 41.765997125]}",GROCERY FOOD STORE,-87.66382344,THEFT,2018-07-10T16:03:21.000,17,1166897,1858031,2018,6715003031
6090,True,0725,065XX S ASHLAND AVE,JB333057,67,2018-07-03T02:09:00.000,OBSTRUCTING IDENTIFICATION,007,False,24,11367604,3731,41.77509882,"{'type': 'Point', 'coordinates': [-87.664099066, 41.77509882]}",STREET,-87.664099066,INTERFERENCE WITH PUBLIC OFFICER,2018-07-10T16:03:21.000,17,1166796,1861347,2018,6712001013
6091,False,0733,072XX S CARPENTER ST,JB333697,68,2018-07-03T14:29:00.000,TO PROPERTY,007,True,14,11369453,1310,41.762353307,"{'type': 'Point', 'coordinates': [-87.650405756, 41.762353307]}",RESIDENCE,-87.650405756,CRIMINAL DAMAGE,2018-07-11T15:52:51.000,17,1170568,1856732,2018,6814004006
6092,False,0714,059XX S DAMEN AVE,JB335229,67,2018-07-03T18:00:00.000,OVER $500,007,False,06,11369316,0810,41.785818096,"{'type': 'Point', 'coordinates': [-87.674078372, 41.785818096]}",RESIDENCE,-87.674078372,THEFT,2018-07-10T16:03:21.000,15,1164044,1865232,2018,6705001037
6093,False,0731,069XX S STEWART AVE,JB333866,68,2018-07-03T16:25:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11369445,0486,41.768409136,"{'type': 'Point', 'coordinates': [-87.634747596, 41.768409136]}",STREET,-87.634747596,BATTERY,2018-07-11T15:52:51.000,6,1174822,1858973,2018,6812003017
6094,False,0725,066XX S MARSHFIELD AVE,JB334010,67,2018-07-03T17:44:00.000,TO VEHICLE,007,False,14,11368382,1320,41.773297415,"{'type': 'Point', 'coordinates': [-87.665316571, 41.773297415]}",STREET,-87.665316571,CRIMINAL DAMAGE,2018-07-10T16:03:21.000,15,1166469,1860688,2018,6715001002
6095,False,0725,067XX S MARSHFIELD AVE,JB332994,67,2018-07-03T00:45:00.000,STRONGARM - NO WEAPON,007,False,03,11367531,0320,41.771518515,"{'type': 'Point', 'coordinates': [-87.665214054, 41.771518515]}",ALLEY,-87.665214054,ROBBERY,2018-07-10T16:03:21.000,15,1166502,1860040,2018,6715001014
6096,False,0733,009XX W 70TH ST,JB334236,68,2018-07-03T20:25:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11368540,0486,41.766958781,"{'type': 'Point', 'coordinates': [-87.648652397, 41.766958781]}",RESIDENCE,-87.648652397,BATTERY,2018-07-10T16:03:21.000,17,1171033,1858414,2018,6811003011
6097,True,0726,064XX S HOYNE AVE,JB334219,67,2018-07-03T19:50:00.000,VIOLATE ORDER OF PROTECTION,007,True,26,11368545,4387,41.776870582,"{'type': 'Point', 'coordinates': [-87.676278078, 41.776870582]}",RESIDENTIAL YARD (FRONT/BACK),-87.676278078,OTHER OFFENSE,2018-07-10T16:03:21.000,15,1163469,1861967,2018,6714001018
6098,False,0722,004XX W 66TH ST,JB333749,68,2018-07-03T11:19:00.000,HARASSMENT BY TELEPHONE,007,True,26,11368375,2825,41.774407671,"{'type': 'Point', 'coordinates': [-87.635569692, 41.774407671]}",RESIDENCE,-87.635569692,OTHER OFFENSE,2018-07-10T16:03:21.000,20,1174580,1861157,2018,6809003008
6099,True,0714,062XX S SEELEY AVE,JB333009,67,2018-07-03T01:04:00.000,TO PROPERTY,007,True,14,11367620,1310,41.780475587,"{'type': 'Point', 'coordinates': [-87.675145024, 41.780475587]}",RESIDENTIAL YARD (FRONT/BACK),-87.675145024,CRIMINAL DAMAGE,2018-07-10T16:03:21.000,15,1163768,1863283,2018,6705001046
6100,True,0723,009XX W 63RD ST,JB333770,68,2018-07-03T14:12:00.000,AGG PO HANDS NO/MIN INJURY,007,False,08A,11368198,0554,41.779704696,"{'type': 'Point', 'coordinates': [-87.647508582, 41.779704696]}",STREET,-87.647508582,ASSAULT,2018-07-10T16:03:21.000,16,1171308,1863061,2018,6810004002
6101,True,0723,068XX S SANGAMON ST,JB334312,68,2018-07-03T21:13:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,11368627,143A,41.770144808,"{'type': 'Point', 'coordinates': [-87.648174955, 41.770144808]}",STREET,-87.648174955,WEAPONS VIOLATION,2018-07-10T16:03:21.000,17,1171154,1859576,2018,6811004011
6102,True,0725,015XX W 64TH ST,JB334168,67,2018-07-03T18:47:00.000,FALSE/STOLEN/ALTERED TRP,007,False,26,11368483,502P,41.777685595,"{'type': 'Point', 'coordinates': [-87.662030076, 41.777685595]}",STREET,-87.662030076,OTHER OFFENSE,2018-07-10T16:03:21.000,17,1167353,1862294,2018,6711001007
6103,False,0726,066XX S HONORE ST,JB334169,67,2018-07-03T18:50:00.000,CRIM SEX ABUSE BY FAM MEMBER,007,False,20,11368503,1751,41.773352763,"{'type': 'Point', 'coordinates': [-87.670133114, 41.773352763]}",RESIDENCE,-87.670133114,OFFENSE INVOLVING CHILDREN,2018-07-10T16:03:21.000,15,1165155,1860698,2018,6713002002
6104,True,0723,006XX W 66TH ST,JB370660,68,2018-07-29T19:23:00.000,OBSTRUCTING IDENTIFICATION,007,False,24,11396241,3731,41.774341193,"{'type': 'Point', 'coordinates': [-87.641366435, 41.774341193]}",STREET,-87.641366435,INTERFERENCE WITH PUBLIC OFFICER,2018-08-05T15:55:07.000,6,1172999,1861120,2018,6809001007
6105,True,0732,070XX S EMERALD AVE,JB335264,68,2018-07-04T17:19:00.000,SIMPLE,007,False,08B,11369367,0460,41.766396489,"{'type': 'Point', 'coordinates': [-87.643196637, 41.766396489]}",APARTMENT,-87.643196637,BATTERY,2018-07-11T15:55:29.000,6,1172523,1858221,2018,6812001008
6106,False,0712,058XX S CARPENTER ST,JB335622,68,2018-07-04T22:30:00.000,AGGRAVATED: OTHER DANG WEAPON,007,False,04B,11369671,0430,41.78763215,"{'type': 'Point', 'coordinates': [-87.651061568, 41.78763215]}",SIDEWALK,-87.651061568,BATTERY,2018-07-11T15:55:29.000,16,1170316,1865942,2018,6805002024
6107,False,0735,069XX S WOOD ST,JB334944,67,2018-07-04T10:30:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,11369119,0486,41.767762892,"{'type': 'Point', 'coordinates': [-87.668753744, 41.767762892]}",STREET,-87.668753744,BATTERY,2018-07-11T15:55:29.000,17,1165547,1858664,2018,6715003015
6108,False,0733,008XX W 71ST ST,JB335701,68,2018-07-04T22:00:00.000,AUTOMOBILE,007,False,07,11369631,0910,41.765198115,"{'type': 'Point', 'coordinates': [-87.644716012, 41.765198115]}",GAS STATION,-87.644716012,MOTOR VEHICLE THEFT,2018-07-11T15:55:29.000,6,1172112,1857781,2018,6811002004
